date,state,positive,negative,death,dataQualityGrade,totalTestResults,new_negatives,new_positives,new_tests,ratio_new_positives
20200522,KS,8958,67476,185,A+,76434,4812,419,5231,0.080099407
20200522,KY,8286,157954,386,A,166240,7449,119,7568,0.015724101
20200522,LA,36925,274883,2668,B,311808,6006,421,6427,0.065504901
20200522,MA,90889,420755,6228,A,511644,9353,805,10158,0.079247883
20200522,MD,44424,183478,2207,B,227902,6776,893,7669,0.116442822
20200522,ME,1948,35450,75,B,37398,0,71,71,1
20200522,MI,53913,417871,5158,A+,471784,16641,403,17044,0.023644684
20200522,MN,19005,161966,851,A,180971,6610,805,7415,0.108563722
20200522,MO,11558,161388,671,B,172946,10636,218,10854,0.020084761
20200522,MP,22,4296,2,D,4318,229,0,229,0
20200522,MS,12624,125349,596,A,137973,11601,402,12003,0.033491627
20200522,MT,479,31378,16,C,31857,1333,0,1333,0
20200522,NC,21618,281606,728,A,303224,11821,758,12579,0.060259162
20200522,ND,2317,60513,52,C,62830,1463,88,1551,0.056737589
20200522,NE,11425,66994,143,D,78419,2476,303,2779,0.109032026
20200522,NH,3935,51165,199,B,55100,2203,67,2270,0.029515419
20200522,NJ,152719,402595,10985,A+,555314,9793,1247,11040,0.112952899
20200522,NM,6472,146295,294,C,152767,5268,155,5423,0.028581966
20200522,NV,7401,92540,381,A+,99941,5413,146,5559,0.026263716
20200522,NY,358154,1242639,23195,A,1600793,44042,1696,45738,0.037080764
20200522,OH,30794,277006,1872,B,307800,8095,627,8722,0.071887182
20200522,OK,5849,147318,307,A+,153167,3403,169,3572,0.04731243
20200522,OR,3864,103975,147,A+,107839,2568,47,2615,0.017973231
20200522,PA,66258,312743,4984,A,379001,9229,866,10095,0.085785042
20200522,PR,3030,0,126,B,3030,0,117,117,1
20200522,RI,13736,113403,579,A+,127139,3607,165,3772,0.043743372
20200522,SC,9638,140385,419,A+,150023,11322,463,11785,0.03928723
20200522,SD,4356,27988,50,C,32344,937,106,1043,0.101629914
20200522,TN,19394,341622,315,B,361016,0,433,433,1
20200522,TX,53449,687913,1480,B,741362,0,1181,1181,1
20200522,UT,8057,178777,93,B,186834,3777,183,3960,0.046212121
20200522,VA,34950,190225,1136,A+,225175,5763,813,6576,0.123631387
20200522,VI,69,1343,6,C,1412,29,0,29,0
20200522,VT,952,24781,54,B,25733,30,2,32,0.0625
20200522,WA,19117,283810,1044,B,302927,48,21,69,0.304347826
20200522,WI,14396,172703,496,A+,187099,9465,511,9976,0.051222935
20200522,WV,1616,83213,71,B,84829,1665,23,1688,0.013625592
20200522,WY,803,18621,12,C,19424,568,16,584,0.02739726
20200521,AK,402,39143,10,C,39545,2500,0,2500,0
20200521,AL,13119,157620,529,B,170739,5914,375,6289,0.059627922
20200521,AR,5458,93818,110,A,99276,2563,455,3018,0.150762094
20200521,AS,0,124,0,D,124,0,0,0,0
20200521,AZ,15315,156312,763,A+,171627,5774,418,6192,0.06750646
20200521,CA,86197,1334930,3542,B,1421127,38867,2140,41007,0.052186212
20200521,CO,22797,112814,1299,A,135611,3459,315,3774,0.083465819
20200521,CT,39208,157239,3582,B,196447,5538,191,5729,0.033339152
20200521,DC,7788,33968,412,A,41756,1100,237,1337,0.177262528
20200521,DE,8386,39156,317,B,47542,1938,192,2130,0.090140845
20200521,FL,48675,765254,2222,A,813929,41377,1204,42581,0.028275522
20200521,GA,40405,367326,1754,A,407731,4033,758,4791,0.158213317
20200521,GU,165,4899,5,C,5064,92,0,92,0
20200521,HI,643,46506,17,C,47149,843,2,845,0.002366864
20200521,IA,16170,100395,406,A+,116565,5261,556,5817,0.095581915
20200521,ID,2506,36382,77,B,38888,291,30,321,0.093457944
20200521,IL,102686,569334,4607,A,672020,27039,2268,29307,0.077387655
20200521,IN,29936,173059,1913,A+,202995,6595,662,7257,0.091222268
20200521,KS,8539,62664,178,A+,71203,0,0,0,0
20200521,KY,8167,150505,376,A,158672,4588,98,4686,0.020913359
20200521,LA,36504,268877,2629,B,305381,18223,1188,19411,0.061202411
20200521,MA,90084,411402,6148,A,501486,10419,1114,11533,0.096592387
20200521,MD,43531,176702,2159,B,220233,3695,1208,4903,0.246379767
20200521,ME,1877,35450,73,B,37327,0,58,58,1
20200521,MI,53510,401230,5129,A+,454740,17167,501,17668,0.02835635
20200521,MN,18200,155356,818,A,173556,5688,530,6218,0.08523641
20200521,MO,11340,150752,661,B,162092,0,108,108,1
20200521,MP,22,4067,2,D,4089,271,1,272,0.003676471
20200521,MS,12222,113748,580,A,125970,5035,255,5290,0.048204159
20200521,MT,479,30045,16,C,30524,797,1,798,0.001253133
20200521,NC,20860,269785,716,A,290645,12304,738,13042,0.056586413
20200521,ND,2229,59050,51,C,61279,1945,134,2079,0.064454064
20200521,NE,11122,64518,138,D,75640,3229,276,3505,0.07874465
20200521,NH,3868,48962,190,B,52830,1795,147,1942,0.07569516
20200521,NJ,151472,392802,10843,A+,544274,11858,1073,12931,0.082978888
20200521,NM,6317,141027,283,C,147344,4973,125,5098,0.024519419
20200521,NV,7255,87127,378,A+,94382,3122,89,3211,0.027717222
20200521,NY,356458,1198597,23083,A,1555055,47131,2088,49219,0.042422642
20200521,OH,30167,268911,1836,B,299078,8819,731,9550,0.076544503
20200521,OK,5680,143915,304,A+,149595,5076,148,5224,0.028330781
20200521,OR,3817,101407,145,A+,105224,3059,16,3075,0.005203252
20200521,PA,65392,303514,4869,B,368906,17480,1726,19206,0.08986775
20200521,PR,2913,0,126,C,2913,0,47,47,1
20200521,RI,13571,109796,556,A+,123367,2624,215,2839,0.075730891
20200521,SC,9175,129063,407,A+,138238,3056,119,3175,0.037480315
20200521,SD,4250,27051,48,C,31301,839,73,912,0.08004386
20200521,TN,18961,341622,313,B,360583,6141,429,6570,0.065296804
20200521,TX,52268,687913,1440,B,740181,18308,945,19253,0.04908326
20200521,UT,7874,175000,92,B,182874,3046,164,3210,0.051090343
20200521,VA,34137,184462,1099,A+,218599,4744,1229,5973,0.20575925
20200521,VI,69,1314,6,C,1383,0,0,0,0
20200521,VT,950,24751,54,B,25701,637,6,643,0.00933126
20200521,WA,19096,283762,1037,B,302858,0,0,0,0
20200521,WI,13885,163238,487,A+,177123,8938,472,9410,0.050159405
20200521,WV,1593,81548,70,B,83141,2452,48,2500,0.0192
20200521,WY,787,18053,11,C,18840,0,0,0,0
20200520,AK,402,36643,10,C,37045,662,3,665,0.004511278
20200520,AL,12744,151706,517,B,164450,6516,368,6884,0.053457292
20200520,AR,5003,91255,107,A,96258,2477,80,2557,0.031286664
20200520,AS,0,124,0,D,124,0,0,0,0
20200520,AZ,14897,150538,747,A+,165435,3533,331,3864,0.085662526
20200520,CA,84057,1296063,3436,B,1380120,38542,2262,40804,0.055435742
20200520,CO,22482,109355,1257,A,131837,224,280,504,0.555555556
20200520,CT,39017,151701,3529,B,190718,4611,587,5198,0.112928049
20200520,DC,7551,32868,407,A,40419,928,117,1045,0.111961722
20200520,DE,8194,37218,310,B,45412,1123,157,1280,0.12265625
20200520,FL,47471,723877,2173,A+,771348,54966,527,55493,0.009496693
20200520,GA,39647,363293,1687,A,402940,23858,926,24784,0.037362815
20200520,GU,165,4807,5,C,4972,134,11,145,0.075862069
20200520,HI,641,45663,17,C,46304,1280,1,1281,0.00078064
20200520,IA,15614,95134,388,A+,110748,2835,265,3100,0.085483871
20200520,ID,2476,36091,77,B,38567,477,21,498,0.042168675
20200520,IL,100418,542295,4525,A,642713,18641,2388,21029,0.113557468
20200520,IN,29274,166464,1864,A+,195738,5839,569,6408,0.088795256
20200520,KS,8539,62664,178,A+,71203,4014,199,4213,0.04723475
20200520,KY,8069,145917,366,A,153986,0,0,0,0
20200520,LA,35316,250654,2608,B,285970,7619,278,7897,0.035203242
20200520,MA,88970,400983,6066,A,489953,11968,1045,13013,0.080304311
20200520,MD,42323,173007,2123,B,215330,5895,777,6672,0.116456835
20200520,ME,1819,35450,73,B,37269,13358,78,13436,0.005805299
20200520,MI,53009,384063,5060,A+,437072,13509,659,14168,0.046513269
20200520,MN,17670,149668,786,A,167338,4862,641,5503,0.116481919
20200520,MO,11232,150752,631,B,161984,7722,152,7874,0.019304039
20200520,MP,21,3796,2,D,3817,0,0,0,0
20200520,MS,11967,108713,570,A,120680,2657,263,2920,0.090068493
20200520,MT,478,29248,16,C,29726,769,7,776,0.009020619
20200520,NC,20122,257481,702,A,277603,12173,422,12595,0.033505359
20200520,ND,2095,57105,49,C,59200,1368,101,1469,0.068754255
20200520,NE,10846,61289,132,D,72135,1930,221,2151,0.10274291
20200520,NH,3721,47167,182,B,50888,1345,69,1414,0.048797737
20200520,NJ,150399,380944,10747,A+,531343,9775,1386,11161,0.124182421
20200520,NM,6192,136054,276,C,142246,4530,96,4626,0.02075227
20200520,NV,7166,84005,373,A,91171,3496,120,3616,0.033185841
20200520,NY,354370,1151466,22976,A,1505836,36572,1525,38097,0.040029399
20200520,OH,29436,260092,1781,B,289528,11442,484,11926,0.040583599
20200520,OK,5532,138839,299,A+,144371,5181,43,5224,0.00823124
20200520,OR,3801,98348,144,A+,102149,2354,75,2429,0.030876904
20200520,PA,63666,286034,4624,B,349700,0,0,0,0
20200520,PR,2866,0,125,C,2866,0,61,61,1
20200520,RI,13356,107172,538,A+,120528,2877,405,3282,0.123400366
20200520,SC,9056,126007,399,A+,135063,0,0,0,0
20200520,SD,4177,26212,46,C,30389,588,92,680,0.135294118
20200520,TN,18532,335481,309,B,354013,7736,154,7890,0.019518378
20200520,TX,51323,669605,1419,B,720928,19371,1411,20782,0.067895294
20200520,UT,7710,171954,90,B,179664,5316,326,5642,0.057780929
20200520,VA,32908,179718,1074,A+,212626,9074,763,9837,0.077564298
20200520,VI,69,1314,6,C,1383,16,0,16,0
20200520,VT,944,24114,54,B,25058,0,0,0,0
20200520,WA,19096,283762,1031,B,302858,563,11,574,0.019163763
20200520,WI,13413,154300,481,A+,167713,6063,528,6591,0.08010924
20200520,WV,1545,79096,69,B,80641,2304,36,2340,0.015384615
20200520,WY,787,18053,11,C,18840,969,21,990,0.021212121
20200519,AK,399,35981,10,B,36380,769,0,769,0
20200519,AL,12376,145190,504,B,157566,153,290,443,0.65462754
20200519,AR,4923,88778,102,A,93701,8352,110,8462,0.012999291
20200519,AS,0,124,0,C,124,19,0,19,0
20200519,AZ,14566,147005,704,A+,161571,4702,396,5098,0.077677521
20200519,CA,81795,1257521,3334,B,1339316,45279,1365,46644,0.029264214
20200519,CO,22202,109131,1224,A,131333,2574,264,2838,0.093023256
20200519,CT,38430,147090,3472,B,185520,7527,314,7841,0.040045913
20200519,DC,7434,31940,400,A,39374,1385,164,1549,0.105874758
20200519,DE,8037,36095,304,B,44132,1506,168,1674,0.100358423
20200519,FL,46944,668911,2129,A+,715855,38941,502,39443,0.012727227
20200519,GA,38721,339435,1664,A+,378156,13227,640,13867,0.046152737
20200519,GU,154,4673,5,C,4827,104,0,104,0
20200519,HI,640,44383,17,B,45023,2978,0,2978,0
20200519,IA,15349,92299,372,A+,107648,4106,394,4500,0.087555556
20200519,ID,2455,35614,74,B,38069,1361,36,1397,0.025769506
20200519,IL,98030,523654,4379,A,621684,16898,1545,18443,0.083771621
20200519,IN,28705,160625,1824,A+,189330,4968,450,5418,0.083056478
20200519,KS,8340,58650,173,A,66990,0,0,0,0
20200519,KY,8069,145917,366,A+,153986,23920,381,24301,0.015678367
20200519,LA,35038,243035,2581,B,278073,7996,329,8325,0.03951952
20200519,MA,87925,389015,5938,A+,476940,14199,1915,16114,0.11884076
20200519,MD,41546,167112,2081,B,208658,5368,1784,7152,0.249440716
20200519,ME,1741,22092,73,B,23833,0,28,28,1
20200519,MI,52350,370554,5017,A+,422904,12291,435,12726,0.03418199
20200519,MN,17029,144806,757,A+,161835,4572,657,5229,0.125645439
20200519,MO,11080,143030,616,B,154110,2637,135,2772,0.048701299
20200519,MP,21,3796,2,D,3817,397,0,397,0
20200519,MS,11704,106056,554,A,117760,1721,272,1993,0.136477672
20200519,MT,471,28479,16,B,28950,782,1,783,0.001277139
20200519,NC,19700,245308,691,A,265008,8576,677,9253,0.07316546
20200519,ND,1994,55737,45,C,57731,1107,63,1170,0.053846154
20200519,NE,10625,59359,125,C,69984,2206,277,2483,0.111558598
20200519,NH,3652,45822,172,B,49474,4540,56,4596,0.012184508
20200519,NJ,149013,371169,10586,A+,520182,13639,974,14613,0.06665298
20200519,NM,6096,131524,270,C,137620,4209,158,4367,0.036180444
20200519,NV,7046,80509,365,B,87555,5583,140,5723,0.024462694
20200519,NY,352845,1114894,22843,A,1467739,26708,1474,28182,0.052302888
20200519,OH,28952,248650,1720,B,277602,5255,498,5753,0.086563532
20200519,OK,5489,133658,294,A+,139147,15496,91,15587,0.005838198
20200519,OR,3726,95994,140,A+,99720,2366,39,2405,0.016216216
20200519,PA,63666,286034,4624,B,349700,8481,610,9091,0.067099329
20200519,PR,2805,0,124,C,2805,0,95,95,1
20200519,RI,12951,104295,532,A+,117246,1706,156,1862,0.083780881
20200519,SC,9056,126007,399,A,135063,3390,114,3504,0.032534247
20200519,SD,4085,25624,46,B,29709,606,58,664,0.087349398
20200519,TN,18378,327745,305,A,346123,8328,367,8695,0.042208166
20200519,TX,49912,650234,1369,A,700146,19082,1219,20301,0.060046303
20200519,UT,7384,166638,80,B,174022,0,0,0,0
20200519,VA,32145,170644,1041,A+,202789,5558,1005,6563,0.15313119
20200519,VI,69,1298,6,C,1367,20,0,20,0
20200519,VT,944,24114,54,B,25058,567,0,567,0
20200519,WA,19085,283199,1002,A,302284,2960,66,3026,0.021810972
20200519,WI,12885,148237,467,A+,161122,3735,198,3933,0.050343249
20200519,WV,1509,76792,68,B,78301,2248,18,2266,0.007943513
20200519,WY,766,17084,10,B,17850,753,12,765,0.015686275
20200518,AK,399,35212,10,B,35611,957,3,960,0.003125
20200518,AL,12086,145037,489,B,157123,458,315,773,0.407503234
20200518,AR,4813,80426,100,A,85239,0,54,54,1
20200518,AS,0,105,0,C,105,0,0,0,0
20200518,AZ,14170,142303,686,A+,156473,4479,233,4712,0.049448217
20200518,CA,80430,1212242,3302,B,1292672,55838,1591,57429,0.027703773
20200518,CO,21938,106557,1215,A,128495,2642,305,2947,0.10349508
20200518,CT,38116,139563,3449,B,177679,6375,697,7072,0.098557692
20200518,DC,7270,30555,392,A,37825,1152,147,1299,0.113163972
20200518,DE,7869,34589,297,B,42458,1394,199,1593,0.124921532
20200518,FL,46442,629970,2073,A+,676412,23766,854,24620,0.034687246
20200518,GA,38081,326208,1642,A+,364289,12734,380,13114,0.028976666
20200518,GU,154,4569,5,C,4723,119,0,119,0
20200518,HI,640,41405,17,B,42045,370,1,371,0.002695418
20200518,IA,14955,88193,355,A+,103148,2603,304,2907,0.104575163
20200518,ID,2419,34253,73,B,36672,0,0,0,0
20200518,IL,96485,506756,4234,A,603241,19003,2294,21297,0.107714702
20200518,IN,28255,155657,1765,A+,183912,6192,477,6669,0.071524966
20200518,KS,8340,58650,173,A,66990,4944,454,5398,0.084105224
20200518,KY,7688,121997,334,A+,129685,0,0,0,0
20200518,LA,34709,235039,2563,B,269748,4301,277,4578,0.060506772
20200518,MA,86010,374816,5797,A+,460826,0,0,0,0
20200518,MD,39762,161744,2023,B,201506,5622,958,6580,0.145592705
20200518,ME,1713,22092,71,B,23805,0,26,26,1
20200518,MI,51915,358263,4915,A+,410178,12447,773,13220,0.058472012
20200518,MN,16372,140234,740,A+,156606,5317,704,6021,0.116924099
20200518,MO,10945,140393,605,B,151338,4927,156,5083,0.030690537
20200518,MP,21,3399,2,D,3420,81,0,81,0
20200518,MS,11432,104335,528,A,115767,2505,136,2641,0.051495646
20200518,MT,470,27697,16,B,28167,1280,2,1282,0.001560062
20200518,NC,19023,236732,661,A,255755,6300,511,6811,0.075025694
20200518,ND,1931,54630,44,C,56561,1309,31,1340,0.023134328
20200518,NE,10348,57153,123,C,67501,1733,128,1861,0.068780226
20200518,NH,3596,41282,172,B,44878,86,40,126,0.317460317
20200518,NJ,148039,357530,10435,A+,505569,16299,1705,18004,0.094701178
20200518,NM,5938,127315,265,C,133253,4588,81,4669,0.017348469
20200518,NV,6906,74926,350,B,81832,1146,49,1195,0.041004184
20200518,NY,351371,1088186,22729,A,1439557,24911,1250,26161,0.047781048
20200518,OH,28454,243395,1657,B,271849,6856,531,7387,0.071883038
20200518,OK,5398,118162,288,A+,123560,0,88,88,1
20200518,OR,3687,93628,138,A+,97315,2895,64,2959,0.021628929
20200518,PA,63056,277553,4505,C,340609,6883,822,7705,0.106683971
20200518,PR,2710,0,124,C,2710,0,64,64,1
20200518,RI,12795,102589,506,A+,115384,2713,121,2834,0.042695836
20200518,SC,8942,122617,391,A,131559,10947,126,11073,0.01137903
20200518,SD,4027,25018,44,B,29045,446,40,486,0.082304527
20200518,TN,18011,319417,301,A,337428,11525,623,12148,0.051284162
20200518,TX,48693,631152,1347,A,679845,28581,909,29490,0.030824008
20200518,UT,7384,166638,80,B,174022,3124,146,3270,0.044648318
20200518,VA,31140,165086,1014,A+,196226,5113,752,5865,0.128218244
20200518,VI,69,1278,6,C,1347,0,0,0,0
20200518,VT,944,23547,54,B,24491,573,4,577,0.006932409
20200518,WA,19019,280239,1001,A,299258,4957,114,5071,0.022480773
20200518,WI,12687,144502,459,A+,157189,4828,144,4972,0.028962188
20200518,WV,1491,74544,67,B,76035,544,1,545,0.001834862
20200518,WY,754,16331,8,B,17085,0,0,0,0
20200517,AK,396,34255,10,B,34651,1366,4,1370,0.002919708
20200517,AL,11771,144579,488,B,156350,2608,248,2856,0.086834734
20200517,AR,4759,80426,98,A,85185,3360,181,3541,0.051115504
20200517,AS,0,105,0,C,105,0,0,0,0
20200517,AZ,13937,137824,680,A+,151761,4667,306,4973,0.061532274
20200517,CA,78839,1156404,3261,B,1235243,54071,2046,56117,0.03645954
20200517,CO,21633,103915,1192,A,125548,3307,401,3708,0.108144552
20200517,CT,37419,133188,3408,B,170607,5136,716,5852,0.122351333
20200517,DC,7123,29403,383,A,36526,913,81,994,0.081488934
20200517,DE,7670,33195,290,B,40865,984,123,1107,0.111111111
20200517,FL,45588,606204,2049,A+,651792,20968,777,21745,0.035732352
20200517,GA,37701,313474,1606,A+,351175,29552,554,30106,0.018401648
20200517,GU,154,4450,5,C,4604,85,0,85,0
20200517,HI,639,41035,17,B,41674,790,1,791,0.001264223
20200517,IA,14651,85590,351,A+,100241,3618,323,3941,0.081958894
20200517,ID,2419,34253,73,B,36672,954,30,984,0.030487805
20200517,IL,94191,487753,4177,A,581944,18561,1734,20295,0.085439763
20200517,IN,27778,149465,1751,A+,177243,5387,498,5885,0.08462192
20200517,KS,7886,53706,172,A,61592,0,0,0,0
20200517,KY,7688,121997,334,A+,129685,1707,244,1951,0.12506407
20200517,LA,34432,230738,2491,B,265170,5113,315,5428,0.058032424
20200517,MA,86010,374816,5797,A+,460826,11660,1077,12737,0.084556803
20200517,MD,38804,156122,1992,B,194926,3915,836,4751,0.175962955
20200517,ME,1687,22092,70,B,23779,0,39,39,1
20200517,MI,51142,345816,4891,A+,396958,38399,638,39037,0.016343469
20200517,MN,15668,134917,731,A+,150585,6605,699,7304,0.095700986
20200517,MO,10789,135466,594,B,146255,6801,114,6915,0.0164859
20200517,MP,21,3318,2,D,3339,0,0,0,0
20200517,MS,11296,101830,521,A,113126,4477,173,4650,0.037204301
20200517,MT,468,26417,16,B,26885,794,0,794,0
20200517,NC,18512,230432,659,A,248944,9828,530,10358,0.051168179
20200517,ND,1900,53321,43,C,55221,1682,52,1734,0.029988466
20200517,NE,10220,55420,123,C,65640,5214,448,5662,0.079123984
20200517,NH,3556,41196,171,B,44752,1984,92,2076,0.044315992
20200517,NJ,146334,341231,10356,A+,487565,11096,1245,12341,0.100883235
20200517,NM,5857,122727,259,C,128584,3931,195,4126,0.04726127
20200517,NV,6857,73780,349,B,80637,6778,195,6973,0.027965008
20200517,NY,350121,1063275,22619,A,1413396,32790,1889,34679,0.054471006
20200517,OH,27923,236539,1625,B,264462,17311,449,17760,0.025281532
20200517,OK,5310,118162,288,A+,123472,0,73,73,1
20200517,OR,3623,90733,137,A+,94356,2146,11,2157,0.005099675
20200517,PA,62234,270670,4418,C,332904,4445,623,5068,0.122928177
20200517,PR,2646,0,123,C,2646,0,57,57,1
20200517,RI,12674,99876,499,A+,112550,3830,240,4070,0.058968059
20200517,SC,8816,111670,380,A,120486,10461,409,10870,0.037626495
20200517,SD,3987,24572,44,B,28559,355,28,383,0.07310705
20200517,TN,17388,307892,298,A,325280,4979,100,5079,0.019688915
20200517,TX,47784,602571,1336,A,650355,10831,785,11616,0.067579201
20200517,UT,7238,163514,80,B,170752,3808,170,3978,0.042735043
20200517,VA,30388,159973,1009,A+,190361,4088,705,4793,0.147089506
20200517,VI,69,1278,6,C,1347,84,0,84,0
20200517,VT,940,22974,54,B,23914,777,0,777,0
20200517,WA,18905,275282,1000,A,294187,1629,52,1681,0.030933968
20200517,WI,12543,139674,453,A+,152217,5468,356,5824,0.061126374
20200517,WV,1490,74000,67,B,75490,2064,33,2097,0.015736767
20200517,WY,754,16331,8,B,17085,653,38,691,0.054992764
20200516,AK,392,32889,10,B,33281,859,4,863,0.004634994
20200516,AL,11523,141971,485,B,153494,7124,307,7431,0.041313417
20200516,AR,4578,77066,98,A,81644,0,115,115,1
20200516,AS,0,105,0,C,105,0,0,0,0
20200516,AZ,13631,133157,679,A+,146788,4325,462,4787,0.096511385
20200516,CA,76793,1102333,3204,B,1179126,43363,1857,45220,0.0410659
20200516,CO,21232,100608,1150,A,121840,3416,394,3810,0.103412073
20200516,CT,36703,128052,3339,B,164755,8229,618,8847,0.069854188
20200516,DC,7042,28490,375,A,35532,1022,171,1193,0.143336127
20200516,DE,7547,32211,286,B,39758,1306,174,1480,0.117567568
20200516,FL,44811,585236,2040,A+,630047,19609,1601,21210,0.075483263
20200516,GA,37147,283922,1592,A+,321069,18729,466,19195,0.024277156
